To apply for a Half Day check 'Half Day' and select the Half Day Date,"Để đăng ký nghỉ Nửa Ngày, hãy chọn 'Nửa Ngày' và chọn Ngày Nửa Ngày",
To date can not be equal or less than from date,Ngày đến không được bằng hoặc nhỏ hơn ngày đi,
To date can not be greater than employee's relieving date.,Ngày hiện tại không được lớn hơn ngày nghỉ việc của nhân viên.,
To date can not be less than from date,Ngày kết thúc không được nhỏ hơn ngày bắt đầu,
To date can not greater than employee's relieving date,Ngày đến không được lớn hơn ngày hết hạn của nhân viên,
To date cannot be before from date,Ngày kết thúc không được trước ngày bắt đầu,
"To overwrite the salary component amount for a tax component, please enable {0}","Để ghi đè số tiền cấu phần lương cho một cấu phần thuế, vui lòng bật {0}",
To(Year),Đến (Năm),
To(Year) year can not be less than From(year),Năm Đến(Năm) không thể nhỏ hơn Từ(Năm),
Today is {0}'s birthday 🎉,Hôm nay là sinh nhật của {0} 🎉,
Today {0} at our Company! 🎉,Hôm nay {0} tại Công ty của chúng ta! 🎉,
Today {0} completed {1} year(s) at our Company! 🎉,"Hôm nay, {0} đã hoàn thành {1} năm làm việc tại Công ty chúng ta! 🎉",
Total Absent,Tổng Số Vắng Mặt,
Total Actual Amount,Tổng Số Tiền Thực Tế,
Total Advance Amount,Tổng Số Tiền Ứng Trước,
Total Allocated Leave(s),Tổng số ngày nghỉ phép đã cấp,
Total Allocated Leaves,Tổng Số Ngày Nghỉ Đã Phân Bổ,
Total Amount Reimbursed,Tổng Số Tiền Đã Hoàn Trả,
Total Amount cannot be zero,Tổng số tiền không thể bằng không,
Total Asset Recovery Cost,Tổng Chi phí Thu hồi Tài sản,
Total Claimed Amount,Tổng Số Tiền Yêu Cầu,
Total Declared Amount,Tổng Số Tiền Đã Khai Báo,
Total Deduction,Tổng khấu trừ,
Total Deduction (Company Currency),Tổng khấu trừ (Tiền tệ công ty),
Total Early Exits,Tổng số Lượt thoát sớm,
Total Earning,Tổng thu nhập,
Total Earnings,Tổng thu nhập,
Total Estimated Budget,Tổng Ngân Sách Ước Tính,
Total Estimated Cost,Tổng Chi Phí Ước Tính,
Total Exemption Amount,Tổng Số Tiền Miễn Trừ,
Total Expense Amount,Tổng Số Tiền Chi Phí,
Total Expense Claim (via Expense Claim),Tổng Phiếu Chi Phí (thông qua Phiếu Chi Phí),
Total Expense Claim (via Expense Claims),Tổng số yêu cầu bồi hoàn chi phí (thông qua các yêu cầu bồi hoàn chi phí),
Total Goal Score,Tổng Điểm Mục Tiêu,
Total Gross Pay,Tổng lương gộp,
Total Hours (T),Tổng Số Giờ (T),
Total Income Tax,Tổng Thuế Thu Nhập,
Total Interest Amount,Tổng số tiền lãi,
Total Late Entries,Tổng Số Lượt Vào Trễ,
Total Leave Days,Tổng Số Ngày Nghỉ,
Total Leaves,Tổng Số Ngày Nghỉ,
Total Leaves ({0}),Tổng số ngày nghỉ ({0}),
Total Leaves Allocated,Tổng Số Ngày Nghỉ Được Phân Bổ,
Total Leaves Encashed,Tổng số ngày nghỉ được quy đổi thành tiền,
Total Loan Repayment,Tổng Hoàn Trả Khoản Vay,
Total Net Pay,Tổng lương thực nhận,
Total Non-Billed Hours,Tổng Số Giờ Chưa Lập Hóa Đơn,
Total Payable Amount,Tổng Số Tiền Phải Trả,
Total Payment,Tổng Thanh Toán,
Total Present,Tổng số hiện tại,
Total Principal Amount,Tổng Số Tiền Gốc,
Total Receivable Amount,Tổng Số Tiền Phải Thu,
Total Resignations,Tổng Số Đơn Từ Chức,
Total Sanctioned Amount,Tổng Số Tiền Được Phê Duyệt,
Total Score,Tổng Điểm,
Total Self Score,Tổng điểm tự đánh giá,
Total advance amount cannot be greater than total sanctioned amount,Tổng số tiền tạm ứng không được lớn hơn tổng số tiền được duyệt,
Total allocated leaves are more than maximum allocation allowed for {0} leave type for employee {1} in the period,Tổng số ngày nghỉ đã cấp vượt quá số ngày nghỉ tối đa cho phép của loại nghỉ {0} cho nhân viên {1} trong khoảng thời gian này,
Total allocated leaves {0} cannot be less than already approved leaves {1} for the period,Tổng số ngày phép đã cấp {0} không được nhỏ hơn số ngày phép đã duyệt {1} cho kỳ này,
Total flexible benefit component amount {0} should not be less than max benefits {1},Tổng số tiền thành phần phúc lợi linh hoạt {0} không được nhỏ hơn lợi ích tối đa {1},
Total in words,Tổng chữ,
Total in words (Company Currency),Tổng bằng chữ (Tiền tệ công ty),
Total leaves allocated cannot exceed annual allocation of {0}.,Tổng số ngày phép đã cấp không được vượt quá số ngày phép được phân bổ hàng năm là {0}.,
Total leaves allocated is mandatory for Leave Type {0},Tổng số ngày phép được cấp là bắt buộc đối với Loại phép {0},
Total salary booked against this component for this employee from the beginning of the year (payroll period or fiscal year) up to the current salary slip's end date.,Tổng lương đã ghi nhận cho cấu phần này của nhân viên từ đầu năm (kỳ lương hoặc năm tài chính) đến ngày kết thúc của phiếu lương hiện tại.,
Total salary booked for this employee from the beginning of the month up to the current salary slip's end date.,Tổng lương đã hạch toán cho nhân viên này từ đầu tháng đến ngày kết thúc của phiếu lương hiện tại.,
Total salary booked for this employee from the beginning of the year (payroll period or fiscal year) up to the current salary slip's end date.,Tổng lương đã hạch toán cho nhân viên này từ đầu năm (kỳ lương hoặc năm tài chính) đến ngày kết thúc của phiếu lương hiện tại.,
"Total weightage for all {0} must add up to 100. Currently, it is {1}%",Tổng trọng số cho tất cả {0} phải cộng lại thành 100. Hiện tại là {1}%,
Total working Days Per Year,Tổng số ngày làm việc trong năm,
Total working hours should not be greater than max working hours {0},Tổng số giờ làm việc không được lớn hơn số giờ làm việc tối đa {0},
Train,Đào tạo,
Trainer Email,Email người hướng dẫn,
Trainer Name,Tên người hướng dẫn,
Training,Đào tạo,
Training Date,Ngày đào tạo,
Training Event,Sự Kiện Đào Tạo,
Training Event Employee,Nhân viên Sự kiện Đào tạo,
Training Event:,Sự kiện đào tạo:,
Training Events,Sự kiện đào tạo,
Training Feedback,Phản hồi về đào tạo,
Training Program,Chương Trình Đào Tạo,
Training Result,Kết quả đào tạo,
Training Result Employee,Kết quả đào tạo nhân viên,
Trainings,Đào tạo,
Transaction Name,Tên Giao Dịch,
Transactions cannot be created for an Inactive Employee {0}.,Không thể tạo giao dịch cho Nhân viên không hoạt động {0}.,
Transfer Date,Ngày Chuyển Khoản,
Travel,Du lịch,
Travel Advance Required,Yêu Cầu Ứng Trước Cho Chuyến Đi,
Travel From,Đi từ,
Travel Funding,Cấp vốn cho Du lịch,
Travel Itinerary,Lịch Trình Du Lịch,
Travel Request,Yêu Cầu Công Tác,
Travel Request Costing,Tính giá Yêu cầu Đi lại,
Travel To,Đi đến,
Travel Type,Loại Hình Di Chuyển,
Type of Proof,Loại Chứng Từ,
Unable to find Salary Component {0},Không tìm thấy thành phần lương {0},
Unable to retrieve your location,Không thể truy xuất vị trí của bạn,
Unarchive,Bỏ lưu trữ,
Unclaimed Amount,Số tiền chưa yêu cầu,
Under Review,Đang xem xét,
Unlink Payment,Hủy liên kết thanh toán,
Unlinked Attendance record from Employee Checkins: {},Ngắt liên kết bản ghi Chấm công từ Chấm công của Nhân viên: {},
Unlinked logs,Nhật ký chưa liên kết,
Unmarked Attendance,Điểm danh chưa đánh dấu,
Unmarked Attendance for days,Điểm danh chưa đánh dấu cho ngày,
Unmarked Check-in Logs Found,Tìm thấy nhật ký check-in chưa được đánh dấu,
Unmarked Days,Ngày Chưa Đánh Dấu,
Unmarked days,Ngày chưa đánh dấu,
Unpaid Expense Claim,Yêu cầu bồi hoàn chi phí chưa thanh toán,
Unsettled,Chưa thanh toán,
Unsettled Transactions,Giao dịch chưa thanh toán,
Unsubmitted Appraisals,Các Đánh giá Chưa nộp,
Untracked Hours,Số giờ chưa theo dõi,
Untracked Hours (U),Giờ chưa theo dõi (U),
Unused leaves,Số ngày phép chưa sử dụng,
Upcoming Holidays,Các Ngày Lễ Sắp Tới,
Upcoming Holidays Reminder,Nhắc nhở về các ngày lễ sắp tới,
Upcoming Shifts,Ca làm việc sắp tới,
Update Expense,Cập nhật Chi phí,
Update Job Applicant,Cập nhật Ứng viên Tuyển dụng,
Update Progress,Cập nhật tiến độ,
Update Response,Cập nhật Phản hồi,
Update Salary Structures,Cập nhật Cơ cấu Lương,
Update Status,Cập nhật Trạng thái,
Update Tax,Cập nhật Thuế,
Updated status from {0} to {1} for date {2} in the attendance record {3},Đã cập nhật trạng thái từ {0} thành {1} cho ngày {2} trong hồ sơ điểm danh {3},
Updated the Job Applicant status to {0},Đã cập nhật trạng thái của Ứng viên cho Công việc thành {0},
Updated the status of Job Offer {0} for the linked Job Applicant {1} to {2},Đã cập nhật trạng thái của Yêu cầu công việc {0} cho Ứng viên xin việc được liên kết {1} thành {2},
Updated the status of linked Job Applicant {0} to {1},Đã cập nhật trạng thái của Ứng viên Tuyển dụng được liên kết {0} thành {1},
Upload Attendance,Tải lên Điểm danh,
Upload HTML,Tải lên HTML,
Upload images or documents,Tải lên hình ảnh hoặc tài liệu,
Uploading...,Đang tải lên...,
Upper Range,Phạm Vi Trên,
Used Leave(s),Số ngày nghỉ đã sử dụng,
Used Leaves,Số ngày nghỉ đã sử dụng,
Vacancies,Vị trí tuyển dụng,
Vacancies cannot be lower than the current openings,Số lượng vị trí tuyển dụng không được thấp hơn số lượng vị trí hiện đang mở.,
Vacancies fulfilled,Vị trí tuyển dụng đã hoàn thành,
Validate Attendance,Xác thực điểm danh,
Validating Employee Attendance...,Đang xác thực Chấm công Nhân viên...,
Value / Description,Giá trị / Mô tả,
Value missing,Giá trị bị thiếu,
Variable,Biến,
Variable Based On Taxable Salary,Biến Dựa Trên Lương Chịu Thuế,
Vegetarian,Ăn chay,
Vehicle Expenses,Chi Phí Xe,
Vehicle Log,Nhật ký Xe,
Vehicle Service,Dịch vụ Xe,
Vehicle Service Item,Mục dịch vụ xe,
View Goals,Xem Mục tiêu,
View Leave History,Xem Lịch Sử Nghỉ Phép,
View Salary Slips,Xem Phiếu Lương,
Violet,Tím,
WARNING: Loan Management module has been separated from ERPNext.,CẢNH BÁO: Mô-đun Quản lý Khoản vay đã được tách khỏi ERPNext.,
Warning: Insufficient leave balance for Leave Type {0} in this allocation.,Cảnh báo: Không đủ số dư ngày phép cho Loại phép {0} trong phân bổ này.,
Warning: Insufficient leave balance for Leave Type {0}.,Cảnh báo: Không đủ số dư ngày phép cho Loại phép {0}.,
Warning: Leave application contains following block dates,Cảnh báo: Đơn xin nghỉ phép bao gồm các ngày bị chặn sau,
Warning: {0} already has an active Shift Assignment {1} for some/all of these dates.,Cảnh báo: {0} đã có Phân công ca làm việc đang hoạt động {1} cho một số/tất cả các ngày này.,
Website Listing,Liệt Kê Trang Web,
Weightage (%),Tỷ trọng (%),
"When set to 'Inactive', employees with conflicting active shifts will not be excluded.","Khi được đặt thành 'Không hoạt động', nhân viên có ca làm việc đang hoạt động bị xung đột sẽ không bị loại trừ.",
Whereas allocation for Compensatory Leaves is automatically created or updated on submission of Compensatory Leave Request.,"Trong khi đó, việc phân bổ cho Nghỉ bù được tự động tạo hoặc cập nhật khi gửi Yêu cầu nghỉ bù.",
Why is this Candidate Qualified for this Position?,Tại sao Ứng viên này đủ điều kiện cho Vị trí này?,
Withheld,Bị giữ lại,
Work Anniversaries ,Ngày Kỷ Niệm Làm Việc,
Work Anniversary Reminder,Thông báo kỷ niệm ngày làm việc,
Work End Date,Ngày Kết Thúc Công Việc,
Work Experience Calculation Method,Phương Pháp Tính Thâm Niên Công Tác,
Work From Date,Ngày Bắt Đầu Làm Việc,
Work From Home,Làm việc tại nhà,
Work References,Thông tin tham khảo công việc,
Work Summary for {0},Tóm tắt công việc cho {0},
Worked On Holiday,Đã Làm Việc Vào Ngày Lễ,
Working Days,Ngày làm việc,
Working Days and Hours,Ngày và Giờ làm việc,
Working Hours Calculation Based On,Tính toán giờ làm việc dựa trên,
